date,close,change
2005-12-08,24.261299,0.400587655
2005-12-09,24.3193,1.947201483
2005-12-12,25.161301,2.685771545
2005-12-13,25.4226,3.140978852
2005-12-14,25.1516,3.959724886
2005-12-15,25.471001,4.610574001
2005-12-16,25.771,6.138233816
2005-12-19,25.625799,5.624183602
2005-12-20,25.5774,5.173257454
2005-12-21,25.6548,1.961341347
2005-12-22,25.412901,-0.038151094
2005-12-23,25.471001,1.269903306
2005-12-26,25.471001,0
2005-12-27,25.838699,0.262694502
2005-12-28,25.838699,0.830803363
2005-12-29,26.032301,1.778527137
2005-12-30,25.6064,-0.188658653
2006-01-02,25.741899,1.294610167
2006-01-03,25.5387,0.265788533
2006-01-04,25.7806,1.215496007
2006-01-05,25.6161,-0.861494613
2006-01-06,25.6355,-0.786413434
2006-01-09,25.7806,-0.96687957
2006-01-10,25.548401,-0.226501968
2006-01-11,25.7806,0.150342444
2006-01-12,25.6936,0.606530481
2006-01-13,25.122601,-2.552302894
2006-01-16,25.064501,-2.153329351
2006-01-17,24.9097,-2.83123013
2006-01-18,24.6387,-4.429299551
2006-01-19,24.8613,-2.689409016
2006-01-20,24.5226,-4.879638178
2006-01-23,24.532301,-4.519798705
2006-01-24,24.6387,-1.926158044
2006-01-25,24.871,-0.772012178
2006-01-26,25.548401,2.564065404
2006-01-27,25.548401,3.692163142
2006-01-30,25.277399,1.673681585
2006-01-31,24.9484,1.736357482
2006-02-01,25.5774,4.260093662
2006-02-02,24.967699,1.335293664
2006-02-03,24.745199,-0.505814
2006-02-06,24.6968,-3.333284928
2006-02-07,25.0742,-1.856088763
2006-02-08,24.9387,-1.33992821
2006-02-09,25.509701,2.249847686
2006-02-10,24.967699,-2.383748935
2006-02-13,24.6387,-1.317698519
2006-02-14,24.822599,0.312787947
2006-02-15,24.754801,0.234852289
2006-02-16,24.812901,-1.042103038
2006-02-17,24.851601,-0.349252367
2006-02-20,24.6581,-3.338341755
2006-02-21,24.532301,-1.743845118
2006-02-22,24.677401,0.157074034
2006-02-23,24.2806,-2.183490133
2006-02-24,24.338699,-1.680894143
2006-02-27,24.629,-0.741150743
2006-02-28,24.629,-0.895720964
2006-03-01,25.0161,1.451855577
2006-03-02,24.7355,0.828291647
2006-03-03,24.8613,0.745212188
2006-03-06,25.6161,5.50027594
2006-03-07,25.7516,5.805162388
2006-03-08,25.4032,3.14344878
2006-03-09,26.109699,6.012014292
2006-03-10,27,7.930492763
2006-03-13,27.048401,9.350532635
2006-03-14,26.758101,7.629532647
2006-03-15,26.458099,3.286991384
2006-03-16,26.6129,3.344646546
2006-03-17,26.8936,5.866977389
2006-03-20,26.8839,2.965185466
2006-03-21,27.145201,0.537781481
2006-03-22,28.0355,3.649380235
2006-03-23,28.103201,5.026888866
2006-03-24,28.335501,7.095755443
2006-03-27,27.890301,4.799931612
2006-03-28,27.503201,2.266714014
2006-03-29,27.7742,3.311647492
2006-03-30,27.7258,2.138864251
2006-03-31,27.4258,-2.174742737
2006-04-03,27.5226,-2.065960387
2006-04-04,27.5807,-2.663799733
2006-04-05,27.648399,-0.867333773
2006-04-06,27.648399,0.527931276
2006-04-07,27.7742,0
2006-04-10,27.996799,0.977425358
2006-04-11,27.4161,-0.035368157
2006-04-12,27.0968,-1.547092208
2006-04-13,27.028999,-2.000315438
2006-04-18,26.729,-3.325324551
2006-04-19,26.9419,-2.555298048
2006-04-20,27.6,-0.627200783
2006-04-21,27.8419,-0.553273965
2006-04-24,27.4935,0.282315865
2006-04-25,27.629,1.964069558
2006-04-26,27.9484,3.401535514
2006-04-27,28.103201,5.141236111
2006-04-28,28.0065,3.951465932
2006-05-02,27.9387,1.227173913
2006-05-03,27.4161,-1.529349649
2006-05-04,26.564501,-3.378976849
2006-05-05,27.1161,-1.856382786
2006-05-08,26.9226,-3.670335332
2006-05-09,27.183901,-3.271157617
2006-05-10,27.890301,-0.414900112
2006-05-11,27.716101,-0.796740722
2006-05-12,27.0968,-1.164644132
2006-05-15,26.661301,0.364396079
2006-05-16,26.9032,-0.785142406
2006-05-17,26.854799,-0.251836747
2006-05-18,26.932301,-0.925547809
2006-05-19,27.009701,-3.157370012
2006-05-22,26.7097,-3.631105977
2006-05-23,26.971001,-0.464257772
2006-05-24,26.458099,-0.762160856
2006-05-25,26.854799,-0.179907966
2006-05-26,27.5516,2.594698251
2006-05-29,27.4452,1.904400964
2006-05-30,27.0581,0.179191173
2006-05-31,27.087099,1.412966076
2006-06-01,27.4935,1.937262173
2006-06-02,27.7258,4.791353302
2006-06-05,27.329,1.765796125
2006-06-06,26.700001,-3.090923939
2006-06-07,27.0968,-1.269438736
2006-06-08,26.5355,-1.93139947
2006-06-09,27.087099,0
2006-06-12,26.835501,-2.393289323
2006-06-13,26.177401,-5.584686465
2006-06-14,25.838699,-5.453185261
2006-06-15,25.935499,-2.863303264
2006-06-16,26.0807,-3.749889286
2006-06-19,26.4387,-0.364794332
2006-06-20,26.5839,-1.857707243
2006-06-21,26.700001,-0.504928155
2006-06-22,26.467699,1.108964179
2006-06-23,26.283899,1.722996967
2006-06-26,25.974199,0.149216331
2006-06-27,25.8097,-1.03908254
2006-06-28,25.838699,-2.26940432
2006-06-29,26.3323,-0.946437505
2006-06-30,26.5161,-0.688767764
2006-07-03,26.603201,0.511952323
2006-07-04,26.4,0.441719092
2006-07-05,26.032301,0.22369121
2006-07-06,25.9161,0.412248108
2006-07-07,25.451599,-1.498140444
2006-07-10,25.5,-3.160756941
2006-07-11,25.258101,-4.744283662
2006-07-12,25.548401,-3.9649364
2006-07-13,25.103201,-4.912117424
2006-07-14,24.7936,-4.758323131
2006-07-17,24.4935,-5.489251855
2006-07-18,24.812901,-2.509461193
2006-07-19,25.1903,-1.214509804
2006-07-20,25.3936,0.53645759
2006-07-21,25.2097,-1.32572289
2006-07-24,25.5387,1.734834534
2006-07-25,25.3645,2.302610351
2006-07-26,25.5774,4.42525568
2006-07-27,25.6936,3.549359263
2006-07-28,25.722601,2.113118939
2006-07-31,25.6548,1.028605633
2006-08-01,25.3258,0.460537016
2006-08-02,25.645201,0.417018094
2006-08-03,25.258101,-0.419479982
2006-08-04,25.6742,0.378459108
2006-08-07,25.161301,-2.071718249
2006-08-08,25.1903,-2.069390261
2006-08-09,25.4613,-0.75424482
2006-08-10,25.3064,-0.076601726
2006-08-11,25.1903,-1.773825052
2006-08-14,25.490299,0.919301099
2006-08-15,25.5581,-0.452204937
2006-08-16,25.761299,2.384606424
2006-08-17,26.012899,3.265538719
2006-08-18,26.032301,2.242623118
2006-08-21,26.032301,2.868448298
2006-08-22,26.041901,3.380670337
2006-08-23,25.858101,1.442909712
2006-08-24,25.935499,1.476631674
2006-08-25,25.9839,0.864090743
2006-08-28,26.0613,0.186065382
2006-08-29,26.070999,0.148653782
2006-08-30,26.032301,0
2006-08-31,25.9839,-0.222721836
2006-09-01,26.1194,1.010511174
2006-09-04,26.3613,1.641769067
2006-09-05,26.283899,1.154557245
2006-09-06,26.177401,0.445491975
2006-09-07,26.0807,0.037209928
2006-09-08,25.9452,-0.334588172
2006-09-11,26.032301,0.186273038
2006-09-12,26.525801,1.555935435
2006-09-13,26.5548,0.734030568
2006-09-14,26.371,0.331385385
2006-09-15,26.467699,1.108964179
2006-09-18,26.3419,1.001506861
2006-09-19,26.041901,0.372712486
2006-09-20,26.816099,3.010867153
2006-09-21,27.1936,2.517545088
2006-09-22,26.758101,0.765590402
2006-09-25,27.183901,3.082556596
2006-09-26,27.512899,3.948964358
2006-09-27,27.5903,4.739217748
2006-09-28,27.4452,5.388619671
2006-09-29,27.512899,2.598439094
2006-10-02,27.3871,0.711564486
2006-10-03,27.4548,2.603693737
2006-10-04,27.716101,1.957776406
2006-10-05,27.7742,0.949739975
2006-10-06,27.648399,0.210577631
2006-10-09,27.4645,0.070321951
2006-10-10,27.377399,-0.492496265
2006-10-11,27.503201,0.423925863
2006-10-12,27.677401,0.810790827
2006-10-13,27.7258,0.0349941
2006-10-16,27.677401,-0.34852129
2006-10-17,27.4065,-0.874911419
2006-10-18,27.783899,1.162952175
2006-10-19,27.9193,1.97937357
2006-10-20,28.0742,2.07611834
2006-10-23,28.1129,1.573482279
2006-10-24,28.229,1.814916071
2006-10-25,28.6161,3.391572063
2006-10-26,28.8097,5.119953296
2006-10-27,28.829,3.761534693
2006-10-30,28.9935,3.847517667
2006-10-31,28.7129,2.275042566
2006-11-01,28.896799,2.788396074
2006-11-02,28.9258,2.468383577
2006-11-03,29.351601,2.570234938
2006-11-06,29.0613,0.873316973
2006-11-07,28.645201,-0.637548996
2006-11-08,28.4806,-1.769017194
2006-11-09,28.741899,0.100996416
2006-11-10,28.9548,0.200717733
2006-11-13,28.829,-0.334649344
2006-11-14,28.5968,-2.571583744
2006-11-15,28.877399,-0.632803763
2006-11-16,28.9161,0.945704657
2006-11-17,29.041901,1.970818733
2006-11-20,28.7903,0.168398755
2006-11-21,28.829,-0.434470278
2006-11-22,28.771,-0.201186305
2006-11-23,28.6064,0.03357019
2006-11-24,28.374201,-1.742532283
2006-11-27,27.9484,-3.34657855
2006-11-28,27.871,-4.031764312
2006-11-29,28.258101,-1.848535792
2006-11-30,28.1129,-2.483957127
2006-12-01,27.745199,-3.565399187
2006-12-04,28.171,-1.522037027
2006-12-05,28.4419,0.238593503
2006-12-06,28.3452,1.419759271
2006-12-07,28.2871,1.492949661
2006-12-08,28.3452,0.308226657
2006-12-11,28.3839,0.963970277
2006-12-12,28.3258,2.092617898
2006-12-13,28.335501,0.583937382
2006-12-14,28.490299,0.170167956
2006-12-15,28.3839,0.136531053
2006-12-18,28.471001,0.650123201
2006-12-19,28.3645,0.06808913
2006-12-20,28.7903,1.431797604
2006-12-21,28.877399,1.947337763
2006-12-22,28.490299,0.546304087
2006-12-27,28.8484,1.256922576
2006-12-28,28.683901,1.05694073
2006-12-29,28.6548,0.645565641
2007-01-02,29.070999,2.490786018
2007-01-03,29.1581,1.277513607
2007-01-04,29.2258,1.206483312
2007-01-05,28.9065,1.460851639
2007-01-08,29.2645,1.442367688
2007-01-09,30.087099,4.891935724
2007-01-10,30.0194,4.762203889
2007-01-11,30.6194,5.326273789
2007-01-12,30.7936,5.609076037
2007-01-15,30.9097,5.761690014
2007-01-16,30.967699,7.130572709
2007-01-17,30.5807,4.497599481
2007-01-18,30.754801,2.219230242
2007-01-19,31.0161,3.32018628
2007-01-22,31.0452,1.390621632
2007-01-23,31.1903,1.288254702
2007-01-24,31.103201,0.626020311
2007-01-25,30.7258,-0.781133271
2007-01-26,30.7258,0.474482271
2007-01-29,30.967699,0.69224314
2007-01-30,31.2194,0.655466032
2007-01-31,30.5613,-1.558695064
2007-02-01,30.4065,-2.51296076
2007-02-02,30.716101,-1.244566435
2007-02-05,30.396799,-1.070764634
2007-02-06,30.512899,-0.692906287
2007-02-07,30.3193,-2.09379134
2007-02-08,30.028999,-3.813016906
2007-02-09,30.329,-0.760111644
2007-02-12,30.125799,-0.923161166
2007-02-13,30.2903,-1.386246907
2007-02-14,30.271,-0.413856077
2007-02-15,30.2516,-0.856355864
2007-02-16,30.1936,-0.414587408
2007-02-19,29.874201,-0.515495039
2007-02-20,29.990299,-1.11675624
2007-02-21,29.7097,-1.38120486
2007-02-22,29.5355,-2.491886842
2007-02-23,29.525801,-2.461758779
2007-02-26,29.6807,-1.88717291
2007-02-27,29.0516,-3.782258492
2007-02-28,28.8871,-3.304192136
2007-03-01,28.6355,-4.517457462
2007-03-02,28.374201,-4.495161513
2007-03-05,28.490299,-3.538795687
2007-03-06,28.277399,-4.228173183
2007-03-07,28.277399,-4.72799159
2007-03-08,28.838699,-0.732837434
2007-03-09,28.761299,-0.435491967
2007-03-12,28.471001,-0.574458277
2007-03-13,28.238701,-0.477546487
2007-03-14,27.7258,-2.683366012
2007-03-15,27.9774,-1.060914407
2007-03-16,28.0548,-0.787197578
2007-03-19,28.316099,-1.812148322
2007-03-20,28.683901,-0.269104674
2007-03-21,28.664499,0.679631882
2007-03-22,29.032301,2.810327571
2007-03-23,29.5355,6.527133572
2007-03-26,29.177401,4.289179838
2007-03-27,29.245199,4.243120607
2007-03-28,29.012899,2.460790944
2007-03-29,29.283899,2.091758719
2007-03-30,29.4387,2.700905395
2007-04-02,29.5935,1.933015919
2007-04-03,29.8064,0.917201334
2007-04-04,30,2.819301829
2007-04-05,29.9419,2.38227478
2007-04-10,30.271,4.336350532
2007-04-11,30.0774,2.70968357
2007-04-12,29.8645,1.446395391
2007-04-13,30.0387,1.504384409
2007-04-16,30.609699,2.695055424
2007-04-17,30.7742,2.580666667
2007-04-18,30.7064,2.553278182
2007-04-19,30.609699,1.118889366
2007-04-20,30.7936,2.381189863
2007-04-23,30.4065,1.814863802
2007-04-24,30.3871,1.159837143
2007-04-25,30.299999,-1.011770812
2007-04-26,29.4,-4.465428833
2007-04-27,29.429001,-4.160041555
2007-04-30,29.4,-3.952012073
2007-05-02,29.467699,-4.305768082
2007-05-03,29.3613,-3.437422919
2007-05-04,29.5355,-2.80250501
2007-05-07,29.758101,-1.788442303
2007-05-08,29.758101,1.218030612
2007-05-09,29.9806,1.874338174
2007-05-10,29.874201,1.612928571
2007-05-11,29.9032,1.477892794
2007-05-14,29.7677,1.384134899
2007-05-15,29.854799,1.081068545
2007-05-16,30.1742,1.398271348
2007-05-17,30.1742,1.398271348
2007-05-18,30.222601,0.807191984
2007-05-21,30.1936,1.069146586
2007-05-22,30.4548,1.844618636
2007-05-23,30.9387,3.933794012
2007-05-24,30.5807,2.431438242
2007-05-25,30.677401,1.667653161
2007-05-28,30.7936,2.052747049
2007-05-29,31.0742,2.817755494
2007-05-30,30.9484,2.499867522
2007-05-31,31.335501,2.891829859
2007-06-01,31.3258,1.251183792
2007-06-04,31.1129,1.740313335
2007-06-05,31.064501,1.261840923
2007-06-06,30.6968,-0.314351034
2007-06-07,30.4065,-2.148727884
2007-06-08,30.2323,-2.313851443
2007-06-11,30.435499,-2.872148111
2007-06-12,30.0968,-3.923283683
2007-06-13,29.971001,-3.670178608
2007-06-14,30.377399,-2.211855906
2007-06-15,30.4548,-0.78835579
2007-06-18,30.3484,-0.191077566
2007-06-19,30.5903,1.184163957
2007-06-20,30.7742,1.112848519
2007-06-21,30.677401,1.929112065
2007-06-22,30.4839,1.71131755
2007-06-25,30.2806,-0.318654668
2007-06-26,30.145201,-1.016585235
2007-06-27,30.3871,0.127519078
2007-06-28,30.812901,0.72768492
2007-06-29,30.8806,0.345744162
2007-07-02,30.570999,-0.346841638
2007-07-03,30.871,1.269850642
2007-07-04,30.871,1.949763215
2007-07-05,30.871,2.407676764
2007-07-06,30.6194,0.764469133
2007-07-09,30.716101,-0.314154127
2007-07-10,30.6387,-0.783339702
2007-07-11,30.4452,-0.411497838
2007-07-12,30.8323,-0.125360371
2007-07-13,31.1129,0.783583298
2007-07-16,31.161301,0.940367983
2007-07-17,31.161301,1.769796273
2007-07-18,30.716101,0
2007-07-19,31.0548,1.358086342
2007-07-20,30.6677,0.730821279
2007-07-23,30.9387,0.345092646
2007-07-24,30.7645,-1.119792755
2007-07-25,31.229,0.217253445
2007-07-26,31.229,0.217253445
2007-07-27,30.512899,-0.661548808
2007-07-30,30.087099,-3.116107655
2007-07-31,30.3097,-1.16735197
2007-08-01,29.641899,-4.19151742
2007-08-02,29.5452,-3.963334363
2007-08-03,29.1677,-6.6005956
2007-08-06,28.9548,-7.282333728
2007-08-07,29.3323,-3.869180047
2007-08-08,29.5839,-1.672474305
2007-08-09,28.877399,-4.725553206
2007-08-10,27.822599,-6.137595975
2007-08-13,28.761299,-2.653226243
2007-08-14,28.4613,-2.421857054
2007-08-15,28.2677,-2.373008966
2007-08-16,27.6194,-5.839637533
2007-08-17,27.987101,-5.397527033
2007-08-20,27.967699,-3.150214464
2007-08-21,28.2194,1.426182363
2007-08-22,28.741899,-0.067451752
2007-08-23,28.5194,0.204136845
2007-08-24,28.6161,1.232502114
2007-08-27,28.935499,4.765125238
2007-08-28,28.625799,2.282115607
2007-08-29,29.1968,4.394716205
2007-08-30,29.5548,4.732205504
2007-08-31,29.041901,1.043779327
2007-09-03,29.1677,2.273189478
2007-09-04,29.0807,1.623561561
2007-09-05,28.258101,-2.341062098
2007-09-06,28.4613,-0.574652956
2007-09-07,28.141899,-3.61307061
2007-09-10,27.7064,-6.254144843
2007-09-11,28.122601,-3.165426395
2007-09-12,28.132299,-3.549820521
2007-09-13,28.741899,-1.165037293
2007-09-14,28.6064,1.232563363
2007-09-17,27.967699,-1.734288314
2007-09-18,28.412901,0.962984054
2007-09-19,29.1194,5.099904715
2007-09-20,29.2645,4.060431679
2007-09-21,29.129,3.542906323
2007-09-24,28.7806,0.134650115
2007-09-25,28.664499,0.203097908
2007-09-26,28.896799,3.322046622
2007-09-27,28.7516,1.192060607
2007-09-28,28.645201,-1.628464185
2007-10-01,29.0903,-0.595260469
2007-10-02,28.9645,-0.564729308
2007-10-03,28.838699,0.20186862
2007-10-04,28.9065,0.844253374
2007-10-05,29.0613,0.569270666
2007-10-08,29.032301,0.976296971
2007-10-09,29.041901,1.384874206
2007-10-10,29.496799,1.39736957
2007-10-11,29.729,2.639437933
2007-10-12,29.9226,3.758494792
2007-10-15,29.700001,2.745060799
2007-10-16,29.4097,1.1988452
2007-10-17,29.2258,0.66649557
2007-10-18,28.7903,-0.866337916
2007-10-19,28.645201,-2.887086155
2007-10-22,28.3064,-4.785226546
2007-10-23,28.567699,-4.528018956
2007-10-24,28.1903,-5.083168179
2007-10-25,29.070999,-1.151664247
2007-10-26,30.1355,3.112660731
2007-10-29,30.048401,4.369878049
2007-10-30,29.932301,4.493248276
2007-10-31,30.0774,6.256535624
2007-11-01,29.487101,3.218327104
2007-11-02,29.4097,4.325601359
2007-11-05,29.2258,0.532492881
2007-11-06,29.187099,-3.147122165
2007-11-07,28.9935,-3.510672664
2007-11-08,28.8484,-3.621174998
2007-11-09,28.4806,-5.308969525
2007-11-12,28.374201,-3.774192655
2007-11-13,28.838699,-1.941539696
2007-11-14,29.1677,-0.198796953
2007-11-15,28.7323,-1.558219267
2007-11-16,28.8097,-0.633935192
2007-11-19,29.2645,1.442367688
2007-11-20,29.5935,3.907572172
2007-11-21,29.187099,2.864919439
2007-11-22,29.2258,1.342297029
2007-11-23,29.5355,1.260983897
2007-11-26,29.312901,2.020725803
2007-11-27,29.070999,0.906982718
2007-11-28,29.777399,1.752632029
2007-11-29,29.9032,1.046513593
2007-11-30,30.377399,4.078171661
2007-12-03,30.687099,5.000030795
2007-12-04,30.4065,2.948993584
2007-12-05,30.8032,5.084106142
2007-12-06,31.0839,6.924086097
2007-12-07,30.9097,3.802551727
2007-12-10,31.0355,3.786551272
2007-12-11,30.8613,1.592963901
2007-12-12,30.8613,0.567668518
2007-12-13,30.4452,0.127275418
2007-12-14,30.5226,-0.910944317
2007-12-17,30.1936,-2.864183709
2007-12-18,30.1064,-2.598860552
2007-12-19,30.0968,-3.02460086
2007-12-20,30.271,-1.912751569
2007-12-21,30.7064,-0.501923121
2007-12-24,30.754801,1.016912354
2007-12-27,30.6194,0.317142052
2007-12-28,30.532301,1.121764215
2007-12-31,30.367701,0.867925092
2008-01-02,30.125799,0.096352436
2008-01-03,30.067699,-0.671603185
2008-01-04,29.4774,-4.002422948
2008-01-07,29.8064,-3.083749428
2008-01-08,30.203199,-1.359272226
2008-01-09,29.5161,-3.328281743
2008-01-10,29.951599,-1.370212385
2008-01-11,29.7871,-1.124282214
2008-01-14,29.777399,-0.965487914
2008-01-15,29.0613,-1.411589896
2008-01-16,28.548401,-4.220566724
2008-01-17,28.316099,-6.248013662
2008-01-18,27.8032,-5.803273468
2008-01-21,25.877399,-13.60261267
2008-01-22,25.9258,-12.96299405
2008-01-23,25.2484,-15.20951847
2008-01-24,26.1387,-10.05667331
2008-01-25,26.041901,-8.779826233
2008-01-28,25.9645,-8.30481275
2008-01-29,26.4387,-4.907708465
2008-01-30,25.9548,0.299106568
2008-01-31,25.9839,0.224101088
2008-02-01,27.2129,7.780691054
2008-02-04,27.338699,4.590890136
2008-02-05,26.1,0.223098152
2008-02-06,25.7903,-0.670916058
2008-02-07,25.6936,-2.818217235
2008-02-08,25.6355,-1.230215606
2008-02-11,25.3645,-2.383783805
2008-02-12,25.5387,-6.152229274
2008-02-13,25.8193,-5.557685828
2008-02-14,26.041901,-0.222601533
2008-02-15,25.412901,-1.463336991
2008-02-18,25.935499,0.941475698
2008-02-19,26.1,1.811940473
2008-02-20,25.974199,2.403749335
2008-02-21,26.1581,2.4253388
2008-02-22,26.0903,1.049602429
2008-02-25,26.6129,2.19261643
2008-02-26,27.067699,6.511645404
2008-02-27,26.5839,2.500052149
2008-02-28,25.7903,-1.186590038
2008-02-29,25.374201,-2.309976912
2008-03-03,25.471001,-2.626716008
2008-03-04,25.0355,-4.042881837
2008-03-05,25.548401,-3.999936121
2008-03-06,24.9774,-7.722485018
2008-03-07,24.532301,-7.717449283
2008-03-10,23.738701,-7.954924914
2008-03-11,23.496799,-7.398861544
2008-03-12,23.5452,-7.560758998
2008-03-13,22.9935,-8.156417887
2008-03-14,23.312901,-8.75005837
2008-03-17,22.7903,-8.756315709
2008-03-18,23.8258,-2.879880693
2008-03-19,23.2355,-2.119749518
2008-03-20,23.7871,1.235491694
2008-03-25,24.367701,3.493285256
2008-03-26,24.009701,4.419514211
2008-03-27,24.048401,3.154905518
2008-03-28,24.067699,5.605011781
2008-03-31,23.951599,0.527994863
2008-04-01,24.6968,6.289083514
2008-04-02,25.103201,5.532835024
2008-04-03,24.851601,1.985825417
2008-04-04,24.929001,3.828869006
2008-04-07,25.088699,4.32585102
2008-04-08,24.8806,3.377560107
2008-04-09,24.8806,3.878659625
2008-04-10,24.991899,1.194887597
2008-04-11,24.435499,-2.659828123
2008-04-14,24.2516,-2.414335398
2008-04-15,24.396799,-2.134870948
2008-04-16,25.0839,-0.019128134
2008-04-17,25.0742,0.778116283
2008-04-18,25.161301,1.128192246
2008-04-21,25.025801,0.135651957
2008-04-22,24.7742,1.386102244
2008-04-23,24.953199,2.893000874
2008-04-24,25.0742,2.776597864
2008-04-25,25.088699,0.019131794
2008-04-28,25.141899,0.269994656
2008-04-29,24.895201,-1.057576474
2008-04-30,25.229,0.811958027
2008-05-02,25.316099,2.187352165
2008-05-05,25.471001,2.075092656
2008-05-06,25.4419,1.466447584
2008-05-07,25.6306,2.159940617
2008-05-08,25.645201,2.001845604
2008-05-09,24.1548,-2.974071187
2008-05-12,24.145201,-4.29584605
2008-05-13,24.4258,-3.516730599
2008-05-14,24.3871,-4.2554315
2008-05-15,25.6548,0.836808572
2008-05-16,25.6693,0.150991393
2008-05-19,25.6936,0.188725368
2008-05-20,25.3839,5.088429629
2008-05-21,24.9097,3.166256516
2008-05-22,25.0452,2.535843248
2008-05-23,25.161301,3.17463331
2008-05-26,25.1903,-1.810577358
2008-05-27,24.972601,-2.714133225
2008-05-28,25.2339,-1.789161503
2008-05-29,25.722601,1.33431427
2008-05-30,26.1436,4.953492013
2008-06-02,25.9984,3.805918899
2008-06-03,26.433901,5.057767084
2008-06-04,26.322599,4.494980211
2008-06-05,25.9839,4.049634237
2008-06-06,25.4758,0.958631048
2008-06-09,25.3258,-1.542616161
2008-06-10,25.258101,-3.387058401
2008-06-11,24.8081,-4.578358668
2008-06-12,24.9436,-5.637839833
2008-06-13,25.025801,-4.926557594
2008-06-16,24.5903,-5.363321133
2008-06-17,24.812901,-2.60207334
2008-06-18,24.6677,-2.59853588
2008-06-19,24.798401,-1.820010142
2008-06-20,23.927401,-3.550046154
2008-06-23,23.8645,-4.326159817
2008-06-24,23.6371,-5.54907713
2008-06-25,23.9613,-2.55791918
2008-06-26,23.511299,-5.245666357
2008-06-27,22.9452,-6.982815585
2008-06-30,23.322599,-5.951198224
2008-07-01,22.911301,-4.246595775
2008-07-02,22.9065,-4.01433091
2008-07-03,23.4629,-0.73697704
2008-07-04,23.2306,-3.049500653
2008-07-07,23.6661,0.65841109
2008-07-08,23.646799,3.057715775
2008-07-09,24.241899,3.94167048
2008-07-10,24.1306,5.321823497
2008-07-11,23.453199,2.386654443
2008-07-14,23.8064,1.4640134
2008-07-15,23.729,2.145446093
2008-07-16,24.5807,3.864599575
2008-07-17,25.0742,6.03633921
2008-07-18,25.838699,6.586942714
2008-07-21,25.867701,7.198747648
2008-07-22,25.0452,6.787990841
2008-07-23,25.5387,7.276614692
2008-07-24,26.1145,10.05309958
2008-07-25,25.5242,3.838377263
2008-07-28,25.548401,1.891190945
2008-07-29,25.7274,-0.430745372
2008-07-30,26.032301,0.636314762
2008-07-31,26.1,4.211585454
2008-08-01,25.664499,0.492581846
2008-08-04,25.882299,-0.889165023
2008-08-05,26.351601,3.24163343
2008-08-06,26.2742,2.840878378
2008-08-07,25.132299,-2.313101985
2008-08-08,25.504801,-2.026328752
2008-08-11,25.5194,-2.224521073
2008-08-12,25.9065,0.942940675
2008-08-13,25.2871,-2.299637293
2008-08-14,25.645201,-2.68067204
2008-08-15,25.5436,-2.780674578
2008-08-18,25.6161,1.925016888
2008-08-19,24.822599,-2.674798364
2008-08-20,24.7113,-3.1666105
2008-08-21,24.4839,-5.491285971
2008-08-22,25.0839,-0.803571782
2008-08-25,24.9484,-2.717081453
2008-08-26,25.0935,-1.762085219
2008-08-27,24.890301,-2.833370419
2008-08-28,25.1565,1.345149233
2008-08-29,25.587099,3.544123539
2008-09-01,25.4564,3.971997925
2008-09-02,25.679001,2.372442084
2008-09-03,25.2194,1.086242003
2008-09-04,24.4645,-2.506625222
2008-09-05,24.1548,-2.954970291
2008-09-08,24.5758,-2.308349731
2008-09-09,24.5758,-3.952378501
2008-09-10,24.532301,-3.630124448
2008-09-11,24.1693,-5.879126684
2008-09-12,24.4452,-3.069858918
2008-09-15,23.5403,-3.777718735
2008-09-16,23.4097,-3.084687102
2008-09-17,23.2694,-5.315798468
2008-09-18,22.6161,-7.974104607
2008-09-19,23.632299,-3.668640785
2008-09-22,23.0613,-4.584328053
2008-09-23,22.277399,-8.868002716
2008-09-24,21.9,-6.968050535
2008-09-25,22.3113,-4.69207209
2008-09-26,21.8419,-6.134666128
2008-09-29,21.1355,-6.54666366
2008-09-30,21.3097,-9.828070473
2008-10-01,21.527399,-6.651407336
2008-10-02,21.991899,-1.281567925
2008-10-03,22.088699,0.861639269
2008-10-06,20.177401,-9.564207375
2008-10-07,19.5581,-10.45605007
2008-10-08,18.4161,-12.86650422
2008-10-09,18.3871,-13.71488102
2008-10-10,17.7194,-17.68908078
2008-10-13,20.2742,-7.810598803
2008-10-14,20.603201,-6.725149363
2008-10-15,20.0807,-0.479253993
2008-10-16,18.890301,-3.414436985
2008-10-17,20.032301,8.776022068
2008-10-20,20.7435,12.81550652
2008-10-21,20.177401,13.87180717
2008-10-22,19.509701,-3.770797368
2008-10-23,20.0807,-2.536018554
2008-10-24,18.933901,-5.710951311
2008-10-27,18.7064,-0.97352075
2008-10-28,19.335501,-3.478382239
2008-10-29,20.3323,-1.982307711
2008-10-30,20.201599,0.119926248
2008-10-31,19.746799,1.215282592
2008-11-03,20.9177,4.168181388
2008-11-04,21.5807,13.97915305
2008-11-05,20.859699,11.51102831
2008-11-06,19.679001,1.776524953
2008-11-07,19.741899,-2.903759043
2008-11-10,20.104799,-0.47916999
2008-11-11,19.282301,-2.352269854
2008-11-12,18.7113,-10.5480048
2008-11-13,19.35,-10.33655071
2008-11-14,19.7323,-5.404675302
2008-11-17,18.996799,-3.466649552
2008-11-18,19.3839,-1.813396979
2008-11-19,19.490299,-3.056484176
2008-11-20,20.177401,4.642080839
2008-11-21,19.4032,3.697765521
2008-11-24,21.1161,9.127131783
2008-11-25,20.85,5.664316881
2008-11-26,21,10.5449397
2008-11-27,20.932301,7.988077735
